ID,FECHA_INTERVENCION,TIPO_INTERVENCION,ESTADO_PREVIO,ESTADO_POSTERIOR,JuegoID
MNT-05057,2024-04-27,Emergencia,Bueno,Regular,4730821
MNT-05058,2024-03-10,Correctivo,Regular,Malo,24851
MNT-05059,2024-01-01,Correctivo,Regular,Regular,7239581
MNT-05060,2024-05-21,Preventivo,Bueno,Bueno,21229
MNT-05061,2024-04-13,Preventivo,Bueno,Regular,21439
MNT-05062,2023-11-06,Correctivo,Bueno,Malo,34086
MNT-05063,2024-07-25,Correctivo,Regular,Regular,21502
MNT-05064,2024-09-27,Emergencia,Regular,Regular,60021
MNT-05065,2023-06-11,Correctivo,Malo,Bueno,32519
MNT-05066,2024-08-07,Correctivo,Bueno,Malo,20388
MNT-05067,2024-06-14,Correctivo,Bueno,Regular,57988
MNT-05068,2024-10-02,Emergencia,Regular,Malo,20890
MNT-05069,2024-02-22,Correctivo,Malo,Bueno,19868
MNT-05070,2024-09-09,Emergencia,Malo,Regular,35095
MNT-05071,2023-12-03,Emergencia,Malo,Regular,5246168
MNT-05072,2024-08-05,Emergencia,Bueno,Bueno,21578
MNT-05073,2024-06-09,Preventivo,Bueno,Malo,5492521
MNT-05074,2024-04-14,Preventivo,Malo,Malo,32579
MNT-05075,2024-05-09,Preventivo,Malo,Bueno,5195571
MNT-05076,2024-04-16,Emergencia,Bueno,Malo,7933624
MNT-05077,2024-03-24,Preventivo,Regular,Regular,8891596
MNT-05078,2023-12-05,Preventivo,Bueno,Bueno,21712
MNT-05079,2024-02-24,Preventivo,Malo,Regular,24758
MNT-05080,2024-04-07,Emergencia,Bueno,Bueno,33165
MNT-05081,2024-10-03,Preventivo,Regular,Bueno,33193
MNT-05082,2023-10-25,Correctivo,Regular,Malo,7135415
MNT-05083,2024-03-20,Correctivo,Malo,Malo,8891611
MNT-05084,2024-04-26,Correctivo,Regular,Regular,4940166
MNT-05085,2024-07-16,Correctivo,Bueno,Bueno,8928590
MNT-05086,2024-06-24,Correctivo,Regular,Malo,3566439
MNT-05087,2023-11-26,Preventivo,Bueno,Bueno,5203823
MNT-05088,2023-12-24,Correctivo,Bueno,Bueno,32545
MNT-05089,2024-12-07,Correctivo,Regular,Bueno,9050885
MNT-05090,2024-05-30,Preventivo,Malo,Regular,19435
MNT-05091,2023-11-17,Emergencia,Regular,Malo,21023
MNT-05092,2024-04-05,Emergencia,Bueno,Bueno,7840615
MNT-05093,2024-03-04,Emergencia,Malo,Regular,9256437
MNT-05094,2024-06-03,Preventivo,Bueno,Bueno,53086
MNT-05095,2023-12-11,Preventivo,Malo,Regular,20402
MNT-05096,2024-10-10,Emergencia,Bueno,Regular,7890587
MNT-05097,2024-05-02,Correctivo,Bueno,Regular,7928057
MNT-05098,2024-07-19,Correctivo,Regular,Malo,25702
MNT-05099,2024-10-05,Emergencia,Malo,Malo,8941981
MNT-05100,2024-07-13,Preventivo,Malo,Malo,21965
MNT-05101,2023-12-20,Correctivo,Bueno,Bueno,5174007
MNT-05102,2024-01-21,Preventivo,Malo,Malo,3530541
MNT-05103,2024-08-14,Correctivo,Malo,Bueno,24955
MNT-05104,2023-10-24,Correctivo,Regular,Regular,33142
MNT-05105,2024-05-09,Preventivo,Regular,Regular,9193361
MNT-05106,2024-06-10,Correctivo,Malo,Regular,4750000
MNT-05107,2023-10-22,Emergencia,Bueno,Bueno,3568347
MNT-05108,2024-09-26,Emergencia,Regular,Regular,25862
MNT-05109,2024-06-05,Preventivo,Bueno,Regular,34782
MNT-05110,2023-12-14,Correctivo,Malo,Regular,34107
MNT-05111,2023-12-23,Correctivo,Malo,Malo,3576456
MNT-05112,2024-09-25,Correctivo,Regular,Bueno,25736
MNT-05113,2024-01-04,Preventivo,Regular,Regular,58559
MNT-05114,2024-01-25,Preventivo,Malo,Malo,58877
MNT-05115,2024-07-21,Preventivo,Regular,Bueno,58094
MNT-05116,2024-08-27,Emergencia,Malo,Regular,9237141
MNT-05117,2024-12-03,Preventivo,Malo,Bueno,9157741
MNT-05118,2024-09-08,Preventivo,Regular,Regular,9294672
MNT-05119,2024-01-28,Emergencia,Malo,Bueno,32945
MNT-05120,2023-12-29,Correctivo,Regular,Malo,33553
MNT-05121,2024-10-08,Preventivo,Regular,Malo,4730917
MNT-05122,2024-05-01,Correctivo,Bueno,Regular,7887233
MNT-05123,2023-12-17,Preventivo,Malo,Malo,20050
MNT-05124,2024-10-06,Preventivo,Bueno,Bueno,33664
MNT-05125,2024-06-15,Emergencia,Malo,Bueno,25676
MNT-05126,2024-01-02,Emergencia,Malo,Malo,20807
MNT-05127,2023-12-17,Correctivo,Regular,Regular,9295378
MNT-05128,2024-04-20,Preventivo,Malo,Bueno,22196
MNT-05129,2024-03-02,Preventivo,Malo,Bueno,59501
MNT-05130,2024-04-21,Preventivo,Malo,Regular,25659
MNT-05131,2024-04-16,Emergencia,Bueno,Malo,19991
MNT-05132,2024-02-21,Correctivo,Malo,Bueno,25820
MNT-05133,2023-12-23,Correctivo,Regular,Malo,53048
MNT-05134,2024-03-16,Emergencia,Malo,Malo,19880
MNT-05135,2023-12-12,Correctivo,Malo,Bueno,8978618
MNT-05136,2024-04-22,Emergencia,Malo,Bueno,33306
MNT-05137,2023-10-23,Preventivo,Regular,Regular,21014
MNT-05138,2024-02-25,Correctivo,Regular,Malo,8941992
MNT-05139,2024-05-17,Emergencia,Bueno,Bueno,451362
MNT-05140,2024-10-09,Correctivo,Regular,Bueno,3994644
MNT-05141,2024-09-08,Preventivo,Malo,Malo,59824
MNT-05142,2024-08-04,Correctivo,Bueno,Bueno,19739
MNT-05143,2024-07-23,Preventivo,Bueno,Bueno,58776
MNT-05144,2023-06-11,Preventivo,Malo,Regular,4960333
MNT-05145,2024-05-26,Correctivo,Bueno,Malo,9393871
MNT-05146,2024-07-18,Correctivo,Bueno,Malo,3567548
MNT-05147,2024-01-15,Emergencia,Malo,Bueno,19098
MNT-05148,2024-08-29,Emergencia,Bueno,Malo,9177169
MNT-05149,2023-11-07,Correctivo,Malo,Regular,9288959
MNT-05150,2024-01-26,Correctivo,Malo,Malo,4982745
MNT-05151,2024-05-21,Preventivo,Bueno,Regular,32610
MNT-05152,2024-08-07,Preventivo,Regular,Bueno,7613609
MNT-05153,2024-04-01,Emergencia,Bueno,Malo,34945
MNT-05154,2024-06-23,Preventivo,Regular,Malo,3576442
MNT-05155,2024-04-06,Emergencia,Regular,Regular,7897721
MNT-05156,2024-04-24,Correctivo,Regular,Malo,3531415
MNT-05157,2024-08-24,Emergencia,Bueno,Regular,9177930
MNT-05158,2024-01-22,Preventivo,Malo,Bueno,7603098
MNT-05159,2024-02-13,Emergencia,Regular,Bueno,25798
MNT-05160,2024-08-14,Emergencia,Malo,Malo,57910
MNT-05161,2024-12-07,Correctivo,Regular,Malo,22454
MNT-05162,2024-02-20,Preventivo,Regular,Regular,59892
MNT-05163,2024-06-11,Emergencia,Regular,Regular,34776
MNT-05164,2024-03-31,Correctivo,Malo,Bueno,4987804
MNT-05165,2024-08-26,Preventivo,Regular,Malo,19569
MNT-05166,2024-03-18,Correctivo,Bueno,Regular,22441
MNT-05167,2024-01-04,Preventivo,Bueno,Regular,25038
MNT-05168,2024-08-25,Emergencia,Bueno,Bueno,8967606
MNT-05169,2024-02-27,Emergencia,Malo,Regular,20412
MNT-05170,2024-01-31,Emergencia,Bueno,Bueno,3581534
MNT-05171,2024-01-11,Correctivo,Malo,Regular,5492492
MNT-05172,2024-06-01,Emergencia,Regular,Malo,9291636
MNT-05173,2023-11-19,Emergencia,Malo,Bueno,59582
MNT-05174,2024-07-30,Correctivo,Bueno,Regular,33170
MNT-05175,2024-06-30,Emergencia,Bueno,Regular,20633
MNT-05176,2024-05-07,Correctivo,Bueno,Malo,9191712
MNT-05177,2024-08-14,Preventivo,Bueno,Bueno,7815400
MNT-05178,2024-09-22,Emergencia,Regular,Malo,22327
MNT-05179,2023-12-22,Emergencia,Bueno,Bueno,7887322
MNT-05180,2024-08-07,Correctivo,Bueno,Regular,3580721
MNT-05181,2024-04-27,Correctivo,Bueno,Malo,35114
MNT-05182,2024-03-04,Emergencia,Regular,Malo,9271469
MNT-05183,2024-07-23,Emergencia,Bueno,Bueno,32847
MNT-05184,2023-12-02,Preventivo,Bueno,Regular,4984487
MNT-05185,2024-04-11,Preventivo,Regular,Bueno,21783
MNT-05186,2024-02-11,Emergencia,Malo,Regular,24810
MNT-05187,2023-10-19,Correctivo,Malo,Bueno,20427
MNT-05188,2024-03-30,Correctivo,Bueno,Bueno,5238967
MNT-05189,2024-07-18,Correctivo,Bueno,Regular,33500
MNT-05190,2024-01-13,Emergencia,Bueno,Bueno,21442
MNT-05191,2023-12-10,Correctivo,Regular,Regular,7933089
MNT-05192,2024-04-24,Emergencia,Regular,Malo,52268
MNT-05193,2024-01-16,Correctivo,Regular,Malo,20775
MNT-05194,2024-03-17,Correctivo,Regular,Bueno,3581617
MNT-05195,2024-08-30,Correctivo,Bueno,Regular,5239362
MNT-05196,2024-06-01,Preventivo,Regular,Bueno,58459
MNT-05197,2023-11-14,Emergencia,Malo,Regular,9052568
MNT-05198,2023-12-28,Correctivo,Malo,Bueno,9272931
MNT-05199,2024-06-26,Emergencia,Malo,Regular,5659239
MNT-05200,2024-09-10,Emergencia,Malo,Bueno,8938186
MNT-05201,2024-10-01,Emergencia,Regular,Regular,34175
MNT-05202,2023-06-12,Preventivo,Malo,Regular,21293
MNT-05203,2024-10-03,Preventivo,Bueno,Malo,7896544
MNT-05204,2024-02-06,Emergencia,Bueno,Malo,33586
MNT-05205,2024-01-16,Emergencia,Regular,Regular,5216776
MNT-05206,2024-08-30,Preventivo,Malo,Malo,7855061
MNT-05207,2024-06-26,Emergencia,Bueno,Malo,6777987
MNT-05208,2023-11-25,Preventivo,Bueno,Regular,9049444
MNT-05209,2024-07-09,Preventivo,Regular,Regular,25052
MNT-05210,2024-10-06,Preventivo,Regular,Regular,60025
MNT-05211,2024-03-06,Correctivo,Bueno,Malo,22369
MNT-05212,2024-07-07,Correctivo,Regular,Regular,24938
MNT-05213,2023-10-26,Preventivo,Regular,Malo,4985748
MNT-05214,2024-04-30,Preventivo,Bueno,Malo,9396912
MNT-05215,2024-08-15,Correctivo,Regular,Regular,9192984
MNT-05216,2024-09-23,Correctivo,Bueno,Regular,34872
MNT-05217,2023-12-19,Emergencia,Bueno,Bueno,7059090
MNT-05218,2024-06-30,Correctivo,Bueno,Regular,20303
MNT-05219,2023-11-23,Correctivo,Bueno,Bueno,20801
MNT-05220,2023-11-22,Emergencia,Malo,Malo,25821
MNT-05221,2024-04-24,Preventivo,Malo,Bueno,7130051
MNT-05222,2024-07-21,Preventivo,Bueno,Malo,9052581
MNT-05223,2024-05-25,Correctivo,Malo,Malo,7805729
MNT-05224,2024-06-29,Emergencia,Bueno,Regular,59495
MNT-05225,2024-04-10,Preventivo,Malo,Malo,9191621
MNT-05226,2024-01-02,Emergencia,Malo,Regular,33613
MNT-05227,2024-06-22,Correctivo,Malo,Malo,32855
MNT-05228,2024-06-30,Preventivo,Bueno,Bueno,34150
MNT-05229,2023-10-16,Emergencia,Malo,Malo,34136
MNT-05230,2024-03-05,Preventivo,Regular,Bueno,9223974
MNT-05231,2024-09-07,Emergencia,Regular,Regular,58570
MNT-05232,2024-04-05,Correctivo,Bueno,Malo,24706
MNT-05233,2024-09-19,Emergencia,Bueno,Bueno,7591614
MNT-05234,2024-06-17,Preventivo,Bueno,Regular,3997066
MNT-05235,2024-07-05,Preventivo,Regular,Bueno,5658275
MNT-05236,2024-04-10,Correctivo,Regular,Malo,6878958
MNT-05237,2024-10-07,Preventivo,Malo,Malo,57944
MNT-05238,2024-03-10,Preventivo,Regular,Malo,9427404
MNT-05239,2024-06-01,Preventivo,Regular,Bueno,3576570
MNT-05240,2024-08-08,Correctivo,Bueno,Bueno,4940051
MNT-05241,2024-09-11,Preventivo,Malo,Malo,22380
MNT-05242,2024-02-13,Preventivo,Malo,Malo,9185999
MNT-05243,2024-08-03,Preventivo,Bueno,Malo,4731642
MNT-05244,2023-12-18,Emergencia,Regular,Malo,9497235
MNT-05245,2023-11-26,Emergencia,Regular,Regular,9243912
MNT-05246,2024-04-10,Correctivo,Regular,Malo,9288658
MNT-05247,2024-02-21,Preventivo,Bueno,Malo,7903132
MNT-05248,2024-06-26,Preventivo,Malo,Malo,3566847
MNT-05249,2024-08-24,Emergencia,Malo,Malo,7862160
MNT-05250,2024-03-21,Emergencia,Bueno,Malo,7247904
MNT-05251,2024-01-06,Emergencia,Regular,Regular,7928028
MNT-05252,2023-10-15,Correctivo,Regular,Regular,9192731
MNT-05253,2023-11-19,Emergencia,Malo,Bueno,57969
MNT-05254,2023-12-21,Correctivo,Regular,Regular,9167251
MNT-05255,2024-03-30,Emergencia,Regular,Regular,3963370
MNT-05256,2023-11-12,Correctivo,Regular,Bueno,21030
MNT-05257,2024-09-19,Preventivo,Regular,Bueno,3568750
MNT-05258,2023-12-04,Emergencia,Regular,Bueno,4990334
MNT-05259,2024-07-03,Correctivo,Malo,Malo,22033
MNT-05260,2023-11-11,Emergencia,Bueno,Regular,8987411
MNT-05261,2024-10-01,Correctivo,Malo,Regular,59837
MNT-05262,2024-01-07,Emergencia,Regular,Malo,9149559
MNT-05263,2024-08-23,Preventivo,Bueno,Malo,8181891
MNT-05264,2024-03-03,Emergencia,Regular,Regular,35186
MNT-05265,2024-11-03,Emergencia,Malo,Regular,8927853
MNT-05266,2023-10-30,Correctivo,Malo,Malo,35125
MNT-05267,2024-04-06,Preventivo,Regular,Malo,58916
MNT-05268,2024-01-19,Emergencia,Regular,Malo,4989395
MNT-05269,2024-02-13,Correctivo,Regular,Malo,3576528
MNT-05270,2024-05-26,Preventivo,Regular,Malo,5211306
MNT-05271,2024-03-29,Correctivo,Bueno,Bueno,6781557
MNT-05272,2024-09-21,Preventivo,Malo,Malo,4730862
MNT-05273,2024-01-13,Preventivo,Bueno,Malo,25720
MNT-05274,2024-09-16,Correctivo,Bueno,Regular,3579838
MNT-05275,2024-04-10,Emergencia,Malo,Bueno,33667
MNT-05276,2024-03-18,Correctivo,Malo,Malo,22116
MNT-05277,2024-03-28,Correctivo,Bueno,Regular,18862
MNT-05278,2024-03-01,Emergencia,Malo,Regular,5659179
MNT-05279,2024-03-25,Preventivo,Bueno,Bueno,4704486
MNT-05280,2024-06-13,Correctivo,Malo,Regular,60094
MNT-05281,2024-09-04,Preventivo,Malo,Malo,18777
MNT-05282,2024-02-08,Emergencia,Malo,Regular,3580681
MNT-05283,2024-06-18,Preventivo,Malo,Regular,9294509
MNT-05284,2024-10-11,Correctivo,Malo,Bueno,3573388
MNT-05285,2023-10-24,Correctivo,Regular,Regular,6907811
MNT-05286,2024-01-10,Preventivo,Malo,Regular,20965
MNT-05287,2023-11-09,Preventivo,Malo,Bueno,9288480
MNT-05288,2024-04-19,Preventivo,Malo,Regular,20142
MNT-05289,2024-02-27,Preventivo,Malo,Regular,34025
MNT-05290,2024-02-12,Correctivo,Malo,Regular,5658245
MNT-05291,2024-05-17,Preventivo,Malo,Bueno,7903914
MNT-05292,2024-03-09,Preventivo,Bueno,Bueno,3568712
MNT-05293,2023-12-17,Emergencia,Bueno,Bueno,35136
MNT-05294,2024-10-04,Correctivo,Regular,Malo,7614099
MNT-05295,2023-11-02,Emergencia,Regular,Malo,9293992
MNT-05296,2023-12-03,Correctivo,Bueno,Regular,7889434
MNT-05297,2024-01-15,Emergencia,Bueno,Malo,34757
MNT-05298,2023-12-04,Emergencia,Regular,Malo,9053769
MNT-05299,2024-06-27,Emergencia,Regular,Malo,33535
MNT-05300,2024-06-12,Correctivo,Regular,Regular,58478
MNT-05301,2024-02-09,Emergencia,Regular,Regular,7853104
MNT-05302,2024-07-08,Correctivo,Malo,Regular,4987173
MNT-05303,2024-04-02,Correctivo,Regular,Malo,9235230
MNT-05304,2024-08-23,Correctivo,Malo,Malo,34861
MNT-05305,2023-12-26,Correctivo,Bueno,Bueno,34764
MNT-05306,2023-12-05,Correctivo,Regular,Bueno,5176280
MNT-05307,2024-05-08,Emergencia,Regular,Bueno,33091
MNT-05308,2024-06-07,Emergencia,Malo,Bueno,19570
MNT-05309,2024-02-15,Preventivo,Regular,Bueno,9446455
MNT-05310,2024-10-09,Emergencia,Regular,Malo,7602208
MNT-05311,2024-08-24,Preventivo,Regular,Bueno,5658970
MNT-05312,2024-07-30,Correctivo,Bueno,Bueno,7144131
MNT-05313,2024-04-20,Correctivo,Malo,Regular,7853199
MNT-05314,2024-03-22,Correctivo,Bueno,Regular,7116372
MNT-05315,2024-05-29,Preventivo,Regular,Malo,33090
MNT-05316,2023-11-11,Correctivo,Malo,Regular,20828
MNT-05317,2024-02-08,Correctivo,Regular,Malo,25641
MNT-05318,2024-08-21,Preventivo,Malo,Bueno,21365
MNT-05319,2024-02-04,Emergencia,Malo,Regular,21489
MNT-05320,2024-04-21,Emergencia,Regular,Bueno,58933
MNT-05321,2024-01-27,Correctivo,Malo,Bueno,58331
MNT-05322,2023-11-03,Correctivo,Malo,Bueno,3568952
MNT-05323,2024-09-01,Emergencia,Regular,Regular,7526983
MNT-05324,2024-05-09,Correctivo,Regular,Regular,20420
MNT-05325,2024-09-12,Emergencia,Malo,Malo,9284759
MNT-05326,2024-07-31,Correctivo,Malo,Bueno,57962
MNT-05327,2023-11-24,Preventivo,Malo,Malo,9272930
MNT-05328,2023-11-25,Preventivo,Regular,Bueno,5158885
MNT-05329,2023-12-03,Preventivo,Bueno,Regular,5658641
MNT-05330,2024-03-04,Correctivo,Bueno,Regular,5239367
MNT-05331,2023-12-15,Emergencia,Bueno,Malo,24907
MNT-05332,2024-10-03,Emergencia,Regular,Bueno,3961144
MNT-05333,2024-08-05,Preventivo,Regular,Malo,4989399
MNT-05334,2023-12-20,Preventivo,Bueno,Malo,52929
MNT-05335,2024-03-24,Correctivo,Bueno,Malo,9293992
MNT-05336,2024-05-05,Correctivo,Malo,Regular,6907798
MNT-05337,2023-11-07,Correctivo,Regular,Malo,25774
MNT-05338,2024-06-10,Correctivo,Malo,Malo,59425
MNT-05339,2024-04-23,Emergencia,Bueno,Regular,3568569
MNT-05340,2023-12-22,Preventivo,Bueno,Regular,53090
MNT-05341,2024-06-25,Correctivo,Bueno,Regular,25553
MNT-05342,2024-09-29,Emergencia,Regular,Regular,5134780
MNT-05343,2024-06-15,Correctivo,Malo,Regular,34918
MNT-05344,2024-09-09,Preventivo,Malo,Bueno,3530399
MNT-05345,2024-05-23,Emergencia,Regular,Regular,8930011
MNT-05346,2024-05-24,Preventivo,Bueno,Regular,9288649
MNT-05347,2024-10-05,Preventivo,Regular,Regular,9494597
MNT-05348,2024-05-23,Emergencia,Bueno,Regular,19496
MNT-05349,2024-08-28,Preventivo,Regular,Malo,5659088
MNT-05350,2024-06-19,Correctivo,Bueno,Malo,3575767
MNT-05351,2024-06-03,Preventivo,Regular,Regular,8941996
MNT-05352,2024-05-25,Correctivo,Regular,Malo,59959
MNT-05353,2023-12-23,Correctivo,Regular,Malo,59547
MNT-05354,2024-07-04,Emergencia,Regular,Malo,59138
MNT-05355,2024-10-05,Preventivo,Regular,Regular,58218
MNT-05356,2024-05-02,Preventivo,Bueno,Regular,9288508
MNT-05357,2024-03-10,Preventivo,Bueno,Bueno,59488
MNT-05358,2024-06-16,Emergencia,Bueno,Regular,7144285
MNT-05359,2024-03-10,Preventivo,Bueno,Malo,451324
MNT-05360,2024-05-11,Emergencia,Bueno,Regular,25087
MNT-05361,2024-06-01,Emergencia,Bueno,Malo,53081
MNT-05362,2024-02-26,Correctivo,Bueno,Malo,9295806
MNT-05363,2023-12-07,Emergencia,Regular,Bueno,4942212
MNT-05364,2024-03-24,Emergencia,Malo,Regular,33949
MNT-05365,2024-04-01,Emergencia,Malo,Bueno,21884
MNT-05366,2024-04-23,Preventivo,Malo,Malo,5239317
MNT-05367,2024-05-15,Correctivo,Malo,Malo,25575
MNT-05368,2023-12-27,Preventivo,Malo,Regular,58099
MNT-05369,2024-02-05,Preventivo,Malo,Bueno,4987787
MNT-05370,2024-06-05,Correctivo,Regular,Regular,20630
MNT-05371,2024-04-20,Correctivo,Regular,Malo,59250
MNT-05372,2023-11-12,Preventivo,Malo,Malo,22555
MNT-05373,2024-08-06,Correctivo,Bueno,Bueno,59885
MNT-05374,2024-07-03,Correctivo,Regular,Regular,24906
MNT-05375,2024-10-07,Emergencia,Bueno,Bueno,7248129
MNT-05376,2023-02-11,Correctivo,Malo,Bueno,9155595
MNT-05377,2024-06-07,Correctivo,Malo,Regular,8941976
MNT-05378,2024-04-04,Emergencia,Regular,Bueno,6878736
MNT-05379,2024-04-18,Correctivo,Bueno,Bueno,19539
MNT-05380,2024-09-11,Preventivo,Malo,Bueno,21162
MNT-05381,2024-01-08,Correctivo,Regular,Malo,58425
MNT-05382,2024-04-18,Emergencia,Bueno,Malo,5071662
MNT-05383,2024-09-06,Emergencia,Bueno,Regular,58103
MNT-05384,2024-05-23,Preventivo,Bueno,Bueno,9394758
MNT-05385,2024-01-31,Preventivo,Regular,Regular,5659070
MNT-05386,2023-12-22,Preventivo,Regular,Regular,5658999
MNT-05387,2024-02-16,Correctivo,Regular,Bueno,33170
MNT-05388,2024-04-26,Correctivo,Malo,Regular,25874
MNT-05389,2024-02-06,Emergencia,Regular,Malo,9237156
MNT-05390,2024-07-12,Emergencia,Regular,Malo,59421
MNT-05391,2024-09-06,Preventivo,Regular,Bueno,4986516
MNT-05392,2023-12-01,Correctivo,Regular,Regular,20897
MNT-05393,2024-07-26,Correctivo,Bueno,Regular,5658419
MNT-05394,2024-04-24,Correctivo,Malo,Regular,25698
MNT-05395,2024-07-18,Correctivo,Bueno,Malo,59491
MNT-05396,2023-12-13,Correctivo,Bueno,Bueno,7893884
MNT-05397,2024-06-07,Correctivo,Bueno,Bueno,3963096
MNT-05398,2024-04-28,Preventivo,Bueno,Bueno,8803674
MNT-05399,2024-09-26,Correctivo,Malo,Regular,33629
MNT-05400,2023-11-03,Correctivo,Bueno,Malo,8823216
MNT-05401,2024-05-05,Emergencia,Regular,Bueno,34004
MNT-05402,2024-08-26,Emergencia,Bueno,Bueno,4989197
MNT-05403,2024-04-09,Emergencia,Bueno,Malo,4988304
MNT-05404,2024-08-27,Preventivo,Malo,Regular,59534
MNT-05405,2024-10-10,Emergencia,Bueno,Bueno,35161
MNT-05406,2023-12-28,Emergencia,Regular,Malo,7126587
MNT-05407,2023-11-05,Preventivo,Malo,Bueno,3568507
MNT-05408,2024-07-15,Correctivo,Regular,Regular,5003345
MNT-05409,2023-12-10,Correctivo,Bueno,Bueno,3567967
MNT-05410,2024-08-27,Preventivo,Malo,Bueno,8944001
MNT-05411,2024-08-16,Emergencia,Bueno,Malo,8941998
MNT-05412,2024-01-09,Emergencia,Regular,Regular,7858371
MNT-05413,2024-05-27,Preventivo,Malo,Bueno,8942006
MNT-05414,2023-12-06,Preventivo,Bueno,Malo,9312944
MNT-05415,2024-03-11,Emergencia,Regular,Malo,25657
MNT-05416,2024-02-03,Correctivo,Malo,Bueno,32865
MNT-05417,2024-08-02,Correctivo,Bueno,Malo,4795667
MNT-05418,2023-11-28,Preventivo,Malo,Regular,7126498
MNT-05419,2024-03-02,Emergencia,Malo,Malo,57987
MNT-05420,2024-11-08,Emergencia,Malo,Regular,9493139
MNT-05421,2023-10-18,Emergencia,Bueno,Malo,9053882
MNT-05422,2023-12-10,Emergencia,Regular,Bueno,7886655
MNT-05423,2024-05-07,Preventivo,Regular,Malo,5209508
MNT-05424,2023-12-28,Preventivo,Malo,Regular,32613
MNT-05425,2024-07-24,Emergencia,Malo,Regular,5658438
MNT-05426,2023-11-18,Preventivo,Regular,Regular,7890615
MNT-05427,2024-07-11,Emergencia,Bueno,Regular,5492320
MNT-05428,2024-01-19,Correctivo,Regular,Bueno,5658987
MNT-05429,2024-01-09,Emergencia,Malo,Bueno,6761391
MNT-05430,2024-01-17,Correctivo,Malo,Bueno,3580726
MNT-05431,2024-06-01,Preventivo,Regular,Regular,5195699
MNT-05432,2024-10-10,Emergencia,Bueno,Regular,21293
MNT-05433,2024-03-31,Correctivo,Regular,Regular,7248131
MNT-05434,2024-07-04,Emergencia,Bueno,Malo,3566743
MNT-05435,2024-11-06,Emergencia,Malo,Malo,25728
MNT-05436,2024-07-20,Correctivo,Malo,Bueno,3960991
MNT-05437,2024-07-23,Correctivo,Regular,Regular,7741935
MNT-05438,2024-09-10,Correctivo,Regular,Bueno,34190
MNT-05439,2024-03-29,Correctivo,Malo,Malo,19472
MNT-05440,2024-03-17,Correctivo,Bueno,Bueno,18918
MNT-05441,2024-01-03,Preventivo,Regular,Regular,24747
MNT-05442,2024-07-05,Preventivo,Bueno,Regular,32772
MNT-05443,2024-08-12,Correctivo,Malo,Bueno,33778
MNT-05444,2024-10-11,Emergencia,Bueno,Regular,58811
MNT-05445,2024-05-31,Preventivo,Malo,Bueno,25002
MNT-05446,2024-08-26,Emergencia,Regular,Regular,22217
MNT-05447,2023-11-09,Correctivo,Regular,Malo,7883908
MNT-05448,2024-08-03,Preventivo,Malo,Regular,57950
MNT-05449,2024-03-02,Emergencia,Malo,Malo,9291716
MNT-05450,2024-03-06,Preventivo,Bueno,Bueno,22395
MNT-05451,2024-06-08,Preventivo,Bueno,Malo,7902156
MNT-05452,2023-11-24,Correctivo,Regular,Regular,5239329
MNT-05453,2024-03-25,Correctivo,Malo,Bueno,24859
MNT-05454,2024-08-19,Correctivo,Malo,Regular,52946
MNT-05455,2024-10-05,Emergencia,Regular,Regular,5492831
MNT-05456,2024-05-03,Emergencia,Malo,Bueno,7933635
MNT-05457,2024-09-30,Emergencia,Malo,Regular,53036
MNT-05458,2023-11-21,Emergencia,Bueno,Bueno,7928066
MNT-05459,2024-05-24,Preventivo,Malo,Malo,20424
MNT-05460,2023-12-09,Preventivo,Bueno,Malo,59208
MNT-05461,2023-11-21,Preventivo,Malo,Malo,9050334
MNT-05462,2023-11-29,Emergencia,Bueno,Malo,19479
MNT-05463,2023-11-16,Preventivo,Bueno,Regular,21833
MNT-05464,2024-02-25,Correctivo,Regular,Malo,3566825
MNT-05465,2024-03-21,Emergencia,Malo,Regular,32925
MNT-05466,2024-06-29,Emergencia,Bueno,Regular,25634
MNT-05467,2024-03-30,Emergencia,Malo,Malo,33859
MNT-05468,2024-06-04,Correctivo,Bueno,Bueno,9177998
MNT-05469,2024-06-03,Emergencia,Bueno,Bueno,59026
MNT-05470,2023-11-03,Emergencia,Bueno,Bueno,22497
MNT-05471,2023-11-02,Preventivo,Regular,Malo,3531415
MNT-05472,2024-01-08,Preventivo,Malo,Regular,22452
MNT-05473,2024-03-14,Correctivo,Malo,Malo,8914024
MNT-05474,2024-04-04,Emergencia,Regular,Regular,35208
MNT-05475,2024-01-26,Preventivo,Regular,Malo,6878890
